periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01b. Malaria Total,105-EP01c. Malaria Confirmed (B/s and RDT Positive),105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01a. Malaria Microscopy - Done,105-PS01b. Malaria Microscopy - Positive,105-PS02a. Malaria RDTs - Done,105-PS02b. Malaria RDTs - Positive,105-SS11a. Malaria Rapid Diagnostic tests - Quantity consumed,105-SS11b. Malaria Rapid Diagnostic tests - Days out of stock,105-SS11c. Malaria Rapid Diagnostic tests - Stock on hand,105-SS11d. Malaria Rapid Diagnostic tests - Quantity Expired
202312,December 2023,202312,,CkUZza1MI3Y,Agonga Karine Community Health Centre II,,,120.0,120.0,120.0,,138.0,93.0,113.0,55.0,125.0,0.0,75.0,0.0
202312,December 2023,202312,,tvKjvN8d4rR,Agoro Health Centre III,,,728.0,728.0,728.0,,,,1048.0,728.0,1048.0,0.0,0.0,0.0
202312,December 2023,202312,,GHx4dLfIox3,Akilok Health Centre II,,,258.0,258.0,258.0,12.0,,,457.0,258.0,439.0,0.0,1050.0,0.0
202312,December 2023,202312,,aWMoXZucGiV,Akuna Laber Health Centre III,,,565.0,565.0,565.0,9.0,27.0,10.0,1025.0,561.0,1025.0,0.0,1225.0,0.0
202312,December 2023,202312,,QgpawnbKpCj,Akurumor Health Centre II,,,61.0,61.0,61.0,3.0,,,100.0,61.0,100.0,0.0,675.0,0.0
202312,December 2023,202312,,pkhPSHZSnr3,Akworo Health Centre III,,,2725.0,786.0,2725.0,,1261.0,551.0,294.0,213.0,,31.0,,
202312,December 2023,202312,,EPyMwPkmKPx,Alero Health Centre III,,,1137.0,1137.0,1137.0,6.0,68.0,34.0,1416.0,1003.0,1300.0,0.0,325.0,0.0
202312,December 2023,202312,,SFDIr8urO72,Alim Health Centre II,,,304.0,304.0,304.0,0.0,0.0,0.0,381.0,304.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,YLwAhOTWHrQ,Alokolum Health Centre II,,,388.0,388.0,388.0,,,,611.0,388.0,12.0,0.0,24.0,0.0
202312,December 2023,202312,,pUeR6j03GhJ,Alop Health Centre II,,,442.0,442.0,442.0,5.0,,,581.0,442.0,581.0,0.0,225.0,0.0
202312,December 2023,202312,,DEr5sDrC7T2,Amilobo Health Centre II,,,216.0,216.0,216.0,0.0,,,341.0,216.0,350.0,0.0,5500.0,0.0
202312,December 2023,202312,,UJ0t5BYVpBM,Amuru Health Centre II,,,557.0,557.0,557.0,,,,719.0,557.0,719.0,0.0,500.0,0.0
202312,December 2023,202312,,aFgrVHVDqoZ,Amuru Lacor Health Centre III,,,574.0,574.0,574.0,33.0,429.0,203.0,933.0,523.0,1325.0,0.0,625.0,0.0
202312,December 2023,202312,,aqCLIBUuDgw,Amuru Prisons Health Centre II,,,18.0,18.0,18.0,,,,30.0,18.0,28.0,15.0,1472.0,0.0
202312,December 2023,202312,,DjuTQL7H5ck,Amyel Health Centre II,,,368.0,368.0,368.0,14.0,0.0,0.0,482.0,368.0,525.0,0.0,50.0,0.0
202312,December 2023,202312,,PgRLMNQdejC,Anaka General Hospital,,,680.0,680.0,680.0,98.0,899.0,415.0,591.0,310.0,950.0,0.0,700.0,0.0
202312,December 2023,202312,,bLzMzz5fzGQ,Anaka Health Centre II,,,204.0,204.0,204.0,3.0,,,389.0,204.0,389.0,0.0,1225.0,0.0
202312,December 2023,202312,,ygTUi4HvPHJ,Angagura Health Centre III,,,457.0,457.0,457.0,14.0,6.0,0.0,722.0,467.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,P2sdfoxH0a7,Angaya Health Centre III,,,192.0,192.0,192.0,17.0,3.0,1.0,437.0,223.0,437.0,0.0,0.0,0.0
202312,December 2023,202312,,LFkCyiudO0u,Angole Health Centre II,,,434.0,434.0,434.0,0.0,,,471.0,436.0,471.0,0.0,5800.0,0.0
202312,December 2023,202312,,VomjjgKAFjr,Apaa Health Centre II,,,,,,,,,,,0.0,30.0,0.0,0.0
202312,December 2023,202312,,MT5KksXURUZ,Aparanga Health Centre II,,,181.0,181.0,181.0,,,,244.0,181.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,mG8iTKOSCCi,Apyeta Health Centre II,,,176.0,176.0,176.0,1.0,,,234.0,177.0,237.0,15.0,0.0,0.0
202312,December 2023,202312,,SkWkhr3XlQR,Aswa Ranch Health Centre II,,,277.0,277.0,277.0,0.0,,,,,368.0,0.0,554.0,0.0
202312,December 2023,202312,,SF33CGHTeUn,Atanga Health Centre III,,,380.0,380.0,380.0,4.0,17.0,11.0,718.0,357.0,1700.0,0.0,2600.0,0.0
202312,December 2023,202312,,i5CDWEBfo9n,Atiak Health Centre IV,,,654.0,654.0,654.0,5.0,221.0,96.0,893.0,618.0,1300.0,0.0,1600.0,0.0
202312,December 2023,202312,,Z1dfGmIoSeF,Awach Health Centre IV,,,946.0,945.0,945.0,69.0,5.0,1.0,1587.0,1083.0,1700.0,0.0,3075.0,0.0
202312,December 2023,202312,,XdXAfIaLuld,Awer Health Centre II,,,651.0,651.0,651.0,10.0,,,742.0,651.0,742.0,0.0,4136.0,0.0
202312,December 2023,202312,,arbBXd1KN8n,Awere Health Centre III,,,558.0,558.0,558.0,10.0,21.0,7.0,975.0,579.0,1350.0,0.0,1475.0,0.0
202312,December 2023,202312,,uhK5lYkfbvk,Awich Health Centre III,,,1371.0,349.0,1371.0,13.0,606.0,329.0,10.0,4.0,,30.0,,
202312,December 2023,202312,,zardxfXWmkO,Awoo Health Centre III,,,1232.0,1232.0,1232.0,37.0,0.0,0.0,,,275.0,0.0,750.0,0.0
202312,December 2023,202312,,aE0Yzd3YZQ9,Aywee Health Centre III,,,548.0,548.0,548.0,21.0,46.0,22.0,1157.0,541.0,1154.0,,10500.0,
202312,December 2023,202312,,aKP6B0Z5nbZ,Bardege Health Centre III,,,435.0,435.0,435.0,,10.0,6.0,823.0,429.0,,,,
202312,December 2023,202312,,N00TPmBoIls,Bibia Health Centre III,,,440.0,440.0,440.0,5.0,1.0,1.0,590.0,440.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,aGQqkkQQzXc,Binya Health Centre III,,,311.0,311.0,311.0,20.0,,,,,1100.0,0.0,1100.0,0.0
202312,December 2023,202312,,UDIcZADBS92,Bira Health Centre II,,,146.0,146.0,146.0,0.0,,,,,274.0,10.0,,
202312,December 2023,202312,,ifmbldJaNrM,Bmj Medical Clinic,,,23.0,23.0,23.0,,,,,,0.0,0.0,0.0,0.0
202312,December 2023,202312,,bah36yY0P6q,Bobi Health Centre III,,,528.0,528.0,528.0,34.0,0.0,0.0,827.0,532.0,1075.0,0.0,600.0,0.0
202312,December 2023,202312,,Mg3L2Y1ndt7,Bolo Health Centre II,,,486.0,486.0,486.0,,,,627.0,486.0,825.0,0.0,1000.0,0.0
202312,December 2023,202312,,k1Ady0jT3QS,Bregma Health Centre II,,,133.0,133.0,133.0,1.0,243.0,128.0,1.0,1.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,aY4QRB6dKBj,Capricon Medical Clinic,,,26.0,26.0,26.0,,15.0,8.0,35.0,18.0,35.0,0.0,75.0,0.0
202312,December 2023,202312,,AbgTvK9gyhA,Care Plus Medical Centre,,,84.0,84.0,84.0,,147.0,80.0,7.0,4.0,7.0,14.0,11.0,0.0
202312,December 2023,202312,,Az3dr4kZboc,Charity Medical Centre,,,,,,,,,,,,,,
202312,December 2023,202312,,gNOc58wzKHx,Child Care Community Centre,,,,,,,,,,,,,,
202312,December 2023,202312,,d9upGtVO7uQ,Chobe Safari Lodge Health Centre II,,,22.0,22.0,22.0,0.0,0.0,0.0,38.0,20.0,38.0,0.0,43.0,0.0
202312,December 2023,202312,,yBp7s5Kti5g,Clinic Wiya Agweng,,,,,,,,,,,,,,
202312,December 2023,202312,,aoBupw5zrMP,Comboni Samaritans Health Centre II,,,94.0,94.0,94.0,2.0,78.0,38.0,184.0,56.0,262.0,,2175.0,
202312,December 2023,202312,,pXRws5D6wrR,Community Clinic,,,186.0,186.0,186.0,,323.0,186.0,,,0.0,30.0,0.0,0.0
202312,December 2023,202312,,KBjtlZguP00,Coope Health Centre II,,,267.0,267.0,267.0,6.0,,,392.0,267.0,392.0,0.0,1328.0,0.0
202312,December 2023,202312,,rKGazd2JbUJ,Corom Health Centre II,,,260.0,260.0,260.0,,,,315.0,260.0,925.0,0.0,175.0,0.0
202312,December 2023,202312,,gzqo9YKPZx1,Cubu Community Health Centre II,,,320.0,320.0,320.0,,,,412.0,320.0,412.0,0.0,1860.0,0.0
202312,December 2023,202312,,apGje3lIGEP,Cwero Health Centre III,,,513.0,513.0,513.0,6.0,2.0,1.0,803.0,512.0,875.0,0.0,1825.0,0.0
202312,December 2023,202312,,G51dLKvQTxh,David Fagerlee's Medical Centre,,,140.0,140.0,140.0,7.0,3.0,0.0,300.0,140.0,300.0,0.0,118.0,0.0
202312,December 2023,202312,,XBRMWAS3FO2,Dibolyec Health Centre II,,,159.0,60.0,101.0,6.0,,,118.0,60.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,yEukLFOEQ1X,Dino Health Centre II,,,286.0,286.0,286.0,15.0,,,564.0,357.0,575.0,0.0,425.0,0.0
202312,December 2023,202312,,CK05rJs1H25,Diocese Of Kitgum Health Centre II,,,55.0,55.0,55.0,2.0,60.0,47.0,62.0,42.0,105.0,0.0,2600.0,0.0
202312,December 2023,202312,,y8q1syPdfdK,Dr. Ambrosoli Memorial Hospital Kalongo,,,264.0,264.0,264.0,10.0,1539.0,451.0,1107.0,502.0,1450.0,0.0,22425.0,0.0
202312,December 2023,202312,,fLGGzlZfyOJ,Dream Health Centre III,,,72.0,72.0,72.0,10.0,63.0,37.0,78.0,47.0,98.0,0.0,2050.0,0.0
202312,December 2023,202312,,Du5ZInfaPW0,Dure Health Centre II,,,304.0,304.0,304.0,,0.0,0.0,471.0,308.0,471.0,0.0,50.0,0.0
202312,December 2023,202312,,IewGdN6LaWm,Emmanuel Clinic (Koro),,,,,,,,,,,,,,
202312,December 2023,202312,,s6nvpDfR2Vg,Exodus Health Centre II,,,106.0,106.0,70.0,,173.0,88.0,24.0,18.0,24.0,0.0,14.0,0.0
202312,December 2023,202312,,aLYCBzAcgPU,Fitzmann Medical and Dental Clinic,,,249.0,219.0,219.0,,605.0,250.0,8.0,3.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,JzFXi2QJM1b,Flama Health Centre II,,,44.0,44.0,44.0,5.0,2.0,,79.0,43.0,79.0,0.0,86.0,0.0
202312,December 2023,202312,,UUxtPvznkZX,Flama Uganda Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,DgcoJ3W21vA,Flama Uganda Health Centre II,,,201.0,201.0,201.0,13.0,12.0,4.0,788.0,206.0,800.0,0.0,600.0,0.0
202312,December 2023,202312,,AcJBataZEgg,Florence Medic Drug Supplies Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,FvWwsC1Skpw,Geofrey Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,WgXtPbUAyJD,Geregere Health Centre II,,,183.0,183.0,183.0,6.0,,,209.0,184.0,50.0,15.0,0.0,0.0
202312,December 2023,202312,,UpumtCGZcN0,Glanhor Clinic,,,158.0,158.0,158.0,,186.0,158.0,16.0,10.0,16.0,0.0,18.0,0.0
202312,December 2023,202312,,i37kvNZojdz,God's Mercy Health Centre II,,,29.0,29.0,29.0,,47.0,18.0,26.0,12.0,18.0,0.0,20.0,0.0
202312,December 2023,202312,,Rm1RDQip79X,Good Hope Medical Centre (Lamwo) Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,LIuykl04kI9,Good Hope Medical Centre(Gulu) Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,TF8Nekqc89W,Goodsheperd Health Centre II,,,441.0,441.0,441.0,5.0,,,513.0,441.0,575.0,0.0,2345.0,0.0
202312,December 2023,202312,,fLjNMAg4ymN,Goodwilll Polyclinic,,,,,,,,,,,,,,
202312,December 2023,202312,,C8f6w3L7MNE,Gotapwoyo Health Centre III,,,,,,,,,,,,,,
202312,December 2023,202312,,RefkDqDX6jq,Gracius Clinic and Maternity Home,,,75.0,75.0,75.0,,84.0,83.0,27.0,18.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,RsY5tCgiuHp,Gulu Independent Hospital,,,49.0,49.0,49.0,2.0,209.0,48.0,88.0,21.0,78.0,0.0,29.0,0.0
202312,December 2023,202312,,ac0AKXEU6Cz,Gulu Lifeline Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,x1UaYpPwx6c,Gulu Military General Hospital,,,492.0,492.0,492.0,7.0,120.0,39.0,2150.0,395.0,1425.0,0.0,11025.0,0.0
202312,December 2023,202312,,afGTmR6EesS,Gulu Police Health Centre III,,,199.0,199.0,199.0,,16.0,9.0,585.0,190.0,675.0,0.0,1575.0,0.0
202312,December 2023,202312,,i7JbInoEb2D,Gulu Prisons Health Centre III,,,176.0,176.0,176.0,,401.0,78.0,301.0,98.0,,,,
202312,December 2023,202312,,QDc7Wijvfca,Gulu Regional Referral Hospital,,,255.0,255.0,255.0,,629.0,98.0,572.0,224.0,0.0,0.0,14175.0,0.0
202312,December 2023,202312,,GDyo7zIJZ29,Gulu University Health Centre II,,,186.0,186.0,186.0,1.0,1.0,1.0,522.0,185.0,522.0,0.0,147.0,0.0
202312,December 2023,202312,,pVtYCy55mn4,Gulu Women Prisons Health Centre II,,,11.0,11.0,11.0,0.0,,,47.0,11.0,25.0,,400.0,
202312,December 2023,202312,,qZUu0ylcHTa,Gulu Youth Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,l25J2D2A6R3,Guruguru Health Centre II,,,362.0,362.0,362.0,,,,482.0,364.0,482.0,0.0,250.0,0.0
202312,December 2023,202312,,resqo4n29Tk,Gweng-Coo Health Centre II,,,436.0,436.0,436.0,7.0,,,550.0,436.0,650.0,0.0,225.0,0.0
202312,December 2023,202312,,F6wXWJHDAlo,Gwengdiya Health Centre II,,,428.0,428.0,428.0,4.0,,,584.0,430.0,584.0,0.0,2000.0,0.0
202312,December 2023,202312,,iRuin8Wmvzp,Healing Hand Medical Centre,,,211.0,211.0,211.0,,295.0,167.0,59.0,44.0,59.0,0.0,5.0,0.0
202312,December 2023,202312,,QScw1OtIUHL,Heritage Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,S0RHvHct4uS,International Medical Centre,,,304.0,304.0,304.0,,827.0,119.0,242.0,56.0,242.0,0.0,75.0,0.0
202312,December 2023,202312,,OSehC9j4JV1,Irene Gleeson Foundation Health Centre II,,,34.0,34.0,34.0,,23.0,2.0,29.0,7.0,19.0,0.0,50.0,0.0
202312,December 2023,202312,,xutXNJwdyaK,Jafo Medical Centre Clinic,,,43.0,43.0,43.0,0.0,36.0,26.0,5.0,3.0,70.0,0.0,35.0,0.0
202312,December 2023,202312,,am0vQYNJohR,Jengari Health Centre II,,,76.0,76.0,76.0,,,,100.0,72.0,100.0,0.0,0.0,0.0
202312,December 2023,202312,,CHsbmLO3U5C,Jildo Irwa Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,mErpRZrtmz8,Kabala Health Centre II,,,328.0,328.0,328.0,12.0,,,477.0,339.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,cStwSlODOpK,Kal Alii Health Centre II,,,369.0,369.0,369.0,14.0,,,549.0,369.0,525.0,0.0,675.0,0.0
202312,December 2023,202312,,jWmjHpZqNtY,Kaladima Health Centre III,,,504.0,504.0,504.0,37.0,,,655.0,504.0,0.0,0.0,0.0,0.0
202312,December 2023,202312,,u7JAnlZqo5D,Kaladima Prisons Clinic,,,141.0,141.0,141.0,,,,195.0,131.0,195.0,0.0,1065.0,0.0
202312,December 2023,202312,,p0bIifvmV47,Kapeta Health Centre II,,,110.0,110.0,110.0,4.0,,,,,184.0,0.0,100.0,0.0
202312,December 2023,202312,,huR6kAEICw4,Karin Medical Health Centre III,,,149.0,149.0,149.0,,131.0,43.0,178.0,92.0,325.0,0.0,75.0,0.0
202312,December 2023,202312,,a4WmbJQWIME,Katum Health Centre III,,,668.0,668.0,668.0,11.0,,,708.0,668.0,975.0,0.0,2175.0,0.0
202312,December 2023,202312,,AJxamlmKn2x,Keyo Health Centre II,,,312.0,312.0,312.0,,,,424.0,321.0,424.0,0.0,500.0,0.0
202312,December 2023,202312,,UZYxp87I4oX,Keyo Medical Health Centre II,,,,,,,,,,,0.0,30.0,0.0,0.0
202312,December 2023,202312,,VP7U4YcD16g,Kibar Health Centre III,,,481.0,481.0,481.0,,,,,,675.0,0.0,350.0,0.0
202312,December 2023,202312,,e2i5c23d8cq,Kilak Health Centre III,,,444.0,444.0,444.0,10.0,22.0,11.0,697.0,434.0,1225.0,0.0,2400.0,0.0
202312,December 2023,202312,,P2QYI0kDGW3,Kineni Prision Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,z2LfysbyF9U,Kitgum General Hospital,,,690.0,690.0,690.0,17.0,2436.0,572.0,117.0,29.0,275.0,0.0,2425.0,0.0
202312,December 2023,202312,,f7pQNP83wd9,Kitgum Maternity and Medical Centre,,,107.0,107.0,107.0,12.0,287.0,89.0,26.0,11.0,29.0,0.0,6.0,0.0
202312,December 2023,202312,,v3S6pvqS63U,Kitgum Police Health Centre II,,,207.0,207.0,207.0,,,,309.0,207.0,309.0,0.0,225.0,0.0
202312,December 2023,202312,,MvWfNbmsyfy,Kitgum Prisons Health Centre II,,,41.0,41.0,41.0,,,,99.0,41.0,100.0,0.0,1050.0,0.0
202312,December 2023,202312,,JEOnniXpbdj,Kitgum Youth Centre Clinic,,,31.0,31.0,31.0,,,,45.0,31.0,45.0,0.0,255.0,0.0
202312,December 2023,202312,,aKgreJPVnve,Kitgum-Matidi Health Centre III,,,561.0,561.0,561.0,15.0,17.0,4.0,838.0,557.0,500.0,0.0,1150.0,0.0
202312,December 2023,202312,,NdIteLoT2FC,Koch Goma Health Centre III,,,626.0,626.0,626.0,13.0,23.0,11.0,1007.0,615.0,1300.0,0.0,250.0,0.0
202312,December 2023,202312,,uG6WV4UKNaB,Koch Lii Health Centre III,,,557.0,557.0,557.0,39.0,131.0,67.0,729.0,509.0,900.0,0.0,5450.0,0.0
202312,December 2023,202312,,ASNnd0et215,Kokil Health Centre II,,,137.0,137.0,137.0,4.0,,,146.0,137.0,350.0,0.0,475.0,0.0
202312,December 2023,202312,,jnS54maqjwy,Kony-Kwo Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,oYdsJ8kS1JS,Koro Abili Health Centre II,,,187.0,187.0,187.0,,,,216.0,187.0,0.0,3.0,225.0,0.0
202312,December 2023,202312,,xErihzThO6h,Kotomor Health Centre III,,,473.0,473.0,473.0,21.0,9.0,6.0,726.0,473.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,TTIgbcijnJz,Kuywee Health Centre II,,,144.0,144.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,fIGI5AZsJHF,Kwonkic Health Centre II,,,300.0,300.0,300.0,6.0,0.0,0.0,325.0,295.0,325.0,12.0,0.0,0.0
202312,December 2023,202312,,Tvayfd3cIU2,Labongogali Health Centre III,,,431.0,431.0,431.0,1.0,,,,,725.0,0.0,8450.0,0.0
202312,December 2023,202312,,tR6T1FslkZe,Labora Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,ltWFhjfI6qF,Labworomor Health Centre III,,,454.0,454.0,454.0,13.0,2.0,1.0,665.0,454.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,uGfXrLtYv7J,Lacor Opit Health Centre III,,,319.0,319.0,319.0,1.0,500.0,187.0,264.0,169.0,275.0,0.0,14575.0,0.0
202312,December 2023,202312,,FNTxj1oKTQd,Lacor-Pabbo Health Centre III,,,469.0,469.0,469.0,24.0,46.0,34.0,938.0,524.0,938.0,0.0,250.0,0.0
202312,December 2023,202312,,go1XRnoCBUU,Lagile Health Centre II,,,296.0,296.0,296.0,,,,446.0,289.0,675.0,0.0,4825.0,0.0
202312,December 2023,202312,,GYYFVZOZ3gz,Lagot Health Centre II,,,414.0,414.0,414.0,5.0,,,610.0,414.0,550.0,0.0,1350.0,0.0
202312,December 2023,202312,,ynatvEoBz7A,Laguti Health Centre III,,,377.0,377.0,377.0,,9.0,5.0,606.0,377.0,606.0,0.0,2000.0,0.0
202312,December 2023,202312,,fOcpxbnY878,Lakony Medcal Centre,,,73.0,73.0,73.0,,,,120.0,99.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,qKVewTpVtG6,Lakwatomer Health Centre III,,,357.0,357.0,357.0,4.0,0.0,0.0,525.0,357.0,800.0,0.0,50.0,0.0
202312,December 2023,202312,,qDsAKcIKGZy,Lakwor Health Centre II,,,457.0,457.0,457.0,6.0,,,,,700.0,14.0,0.0,0.0
202312,December 2023,202312,,Kz91AKphExv,Lalekan Health Centre II,,,195.0,195.0,195.0,10.0,,,296.0,195.0,375.0,0.0,3825.0,0.0
202312,December 2023,202312,,Dxbu2QPZahI,Lalogi Health Centre IV,,,909.0,909.0,909.0,20.0,859.0,326.0,850.0,548.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,gEJIdy608EI,Lamiyo Health Centre III,,,79.0,79.0,79.0,3.0,,,91.0,79.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,EsNOJ2SO3pj,Lamwo Prisons Health Centre II,,,71.0,71.0,71.0,,,,127.0,71.0,127.0,0.0,64.0,0.0
202312,December 2023,202312,,ede2KlZ1gtL,Lanenober Health Centre III,,,209.0,209.0,209.0,,1.0,1.0,323.0,209.0,323.0,0.0,0.0,0.0
202312,December 2023,202312,,w4z6Vt9nkBs,Langol Health Centre II,,,283.0,283.0,283.0,,,,370.0,274.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,o919aB1NWyq,Lanyirinyiri Health Centre II,,,328.0,318.0,318.0,5.0,,,449.0,331.0,500.0,14.0,0.0,0.0
202312,December 2023,202312,,EsXcenXz99W,Lapainat Health Centre III,,,528.0,528.0,528.0,0.0,5.0,1.0,878.0,579.0,1300.0,0.0,950.0,0.0
202312,December 2023,202312,,FvZUwmuSrzB,Lapeta Health Centre II,,,254.0,254.0,254.0,4.0,,,319.0,65.0,552.0,0.0,575.0,0.0
202312,December 2023,202312,,FHLViw9IqR6,Lapirin Health Centre III,,,386.0,386.0,,9.0,,,774.0,502.0,825.0,0.0,350.0,0.0
202312,December 2023,202312,,UUt3ZtL1hIJ,Lapul Health Centre III,,,387.0,387.0,387.0,0.0,16.0,3.0,584.0,384.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,lgz0xxaxfhr,Lapulocwida Health Centre III,,,485.0,485.0,485.0,4.0,0.0,0.0,0.0,0.0,625.0,0.0,500.0,0.0
202312,December 2023,202312,,elqHQKpMveQ,Laroo Health Centre III,,,385.0,385.0,376.0,15.0,120.0,20.0,1030.0,365.0,1030.0,30.0,0.0,0.0
202312,December 2023,202312,,kBBhLlLFodJ,Latanya Health Centre II,,,381.0,382.0,382.0,5.0,139.0,67.0,37.0,21.0,25.0,27.0,0.0,0.0
202312,December 2023,202312,,Z0euhskPX5T,Latigi Health Centre II,,,244.0,244.0,244.0,0.0,0.0,0.0,361.0,244.0,361.0,0.0,0.0,0.0
202312,December 2023,202312,,u3JBwviodwN,Latoro Health Centre II,,,478.0,478.0,478.0,7.0,,,786.0,480.0,1125.0,0.0,1325.0,0.0
202312,December 2023,202312,,CADR9HaNyWH,Lawire Health Centre II,,,379.0,379.0,379.0,0.0,,,481.0,379.0,400.0,0.0,150.0,0.0
202312,December 2023,202312,,hhz818sQTkO,Lawiyeadul Health Centre II,,,326.0,326.0,326.0,0.0,,,,,435.0,0.0,250.0,0.0
202312,December 2023,202312,,n8DIemz1Xoh,Layibi Techo Health Centre III,,,366.0,366.0,366.0,,14.0,7.0,844.0,384.0,844.0,0.0,4000.0,0.0
202312,December 2023,202312,,gvwYnobdOdM,Layita Health Centre III,,,466.0,466.0,466.0,4.0,,,716.0,435.0,724.0,0.0,675.0,0.0
202312,December 2023,202312,,tbLOoJ5HpgT,Lela-Obaro Health Centre II,,,358.0,358.0,358.0,5.0,,,593.0,363.0,625.0,0.0,650.0,0.0
202312,December 2023,202312,,JIhuoOFwtAr,Light Rays Uganda Health Centre II,,,214.0,,,11.0,46.0,10.0,463.0,204.0,463.0,0.0,675.0,0.0
202312,December 2023,202312,,h0zUXZyCyJL,Ligiligi Health Centre II,,,167.0,167.0,167.0,,,,303.0,167.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,pBrduMkhHQy,Lira Kaket Health Centre II,,,219.0,219.0,219.0,5.0,,,,,300.0,15.0,0.0,0.0
202312,December 2023,202312,,a9ZI6jNBqXx,Lira Kato Health Centre III,,,672.0,672.0,672.0,21.0,48.0,41.0,992.0,631.0,2200.0,0.0,75.0,0.0
202312,December 2023,202312,,aNM5X9P50rl,Lira Palwo Health Centre III,,,459.0,459.0,459.0,9.0,45.0,28.0,728.0,431.0,7280.0,0.0,275.0,0.0
202312,December 2023,202312,,WgmL7qQcVxV,Loborom Health Centre III,,,637.0,637.0,637.0,8.0,16.0,9.0,900.0,637.0,1075.0,0.0,6875.0,0.0
202312,December 2023,202312,,MV2QkTgUIz1,Lokung Health Centre III,,,1097.0,1055.0,1098.0,28.0,60.0,22.0,1564.0,1020.0,1473.0,0.0,1850.0,0.0
202312,December 2023,202312,,CU6IfK8lFaQ,Lorado Medical Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,SsSHoj0KsxS,Loyoajonga Health Centre III,,,483.0,483.0,483.0,50.0,0.0,0.0,782.0,483.0,950.0,0.0,1925.0,0.0
202312,December 2023,202312,,Gzcd4Zsd8iB,Lugore Health Centre II,,,519.0,519.0,519.0,5.0,,,714.0,519.0,717.0,0.0,175.0,0.0
202312,December 2023,202312,,PQ5WTEpxw8U,Lugore Prisons Health Centre II,,,321.0,321.0,321.0,,,,418.0,321.0,418.0,0.0,25.0,0.0
202312,December 2023,202312,,Fw6WydOY9UR,Lujorongole Health Centre II,,,301.0,301.0,301.0,3.0,0.0,0.0,401.0,301.0,41.0,0.0,5.0,0.0
202312,December 2023,202312,,dIbIL5tIcDi,Lukodi Health Centre II,,,86.0,86.0,86.0,8.0,168.0,138.0,48.0,34.0,19.0,0.0,10.0,0.0
202312,December 2023,202312,,RHk4V3ZlFbx,Lukole Health Centre III,,,609.0,609.0,609.0,,242.0,132.0,,,0.0,30.0,0.0,0.0
202312,December 2023,202312,,Uu40YoS0Mvr,Lukwir Health Centre II,,,346.0,346.0,346.0,10.0,0.0,0.0,469.0,346.0,469.0,0.0,400.0,0.0
202312,December 2023,202312,,ayBEw3mzXtd,Lukwor Health Centre II,,,430.0,430.0,430.0,7.0,,,500.0,430.0,500.0,0.0,200.0,0.0
202312,December 2023,202312,,u5RZ36WcsNN,Lulyango Health Centre II,,,213.0,213.0,213.0,9.0,,,293.0,213.0,200.0,0.0,1725.0,0.0
202312,December 2023,202312,,Yt5KV7Q0Zp4,Lututuru Prisons Health Centre II,,,77.0,77.0,77.0,,,,112.0,78.0,112.0,10.0,0.0,0.0
202312,December 2023,202312,,pulKKykB9je,Madi Kiloch Health Centre II,,,212.0,212.0,212.0,7.0,,,313.0,212.0,313.0,0.0,675.0,0.0
202312,December 2023,202312,,Z3lDSWMFUyS,Madi-Opei Health Centre IV,,,886.0,886.0,886.0,,375.0,198.0,1037.0,671.0,950.0,9.0,2800.0,0.0
202312,December 2023,202312,,dhaWOvNE3VT,Mama Chef Clinic,,,,,,,,,,,,,,
